trade_id,client_id,segment,trade_amount,trade_date
7105,696,Currency,15415.2,2023-11-11
7106,27,F&O,390642.83,2023-06-11
7107,1190,Equity,260917.65,2024-09-03
7108,318,F&O,185894.14,2024-01-04
7109,1298,F&O,482726.11,2023-07-04
7110,1407,Currency,80899.65,2023-10-03
7111,365,Equity,271121.23,2024-06-12
7112,1127,Equity,161169.76,2024-03-11
7113,960,Currency,264215.7,2023-09-17
7114,1527,Equity,276585.45,2023-09-02
7115,1869,Equity,45634.68,2023-12-04
7116,373,Equity,330906.44,2023-02-19
7117,1640,Equity,317606.27,2023-09-29
7118,1950,Currency,384964.17,2023-08-23
7119,245,Equity,46238.59,2024-08-06
7120,1841,Currency,149332.01,2024-07-09
7121,1193,Currency,325405.19,2023-11-02
7122,1652,F&O,69228.68,2024-04-21
7123,1677,Equity,339121.51,2024-05-02
7124,1442,Equity,30454.33,2023-03-21
7125,1380,F&O,168130.84,2023-10-13
7126,478,Equity,423508.85,2024-07-14
7127,125,F&O,387371.35,2023-04-08
7128,537,Equity,322735.6,2024-04-22
7129,706,Currency,435358.75,2024-02-10
7130,1920,F&O,354925.5,2024-06-20
7131,1636,F&O,260168.18,2024-12-26
7132,1426,Currency,489879.03,2024-07-21
7133,1541,Equity,347733.18,2023-09-12
7134,531,Equity,301082.22,2024-10-29
7135,1706,Equity,205026.41,2024-05-01
7136,786,Equity,451303.84,2024-11-03
7137,254,F&O,148558.84,2023-07-13
7138,121,Equity,5600.58,2024-05-30
7139,1056,Equity,99173.52,2024-04-08
7140,661,Currency,55649.23,2024-05-18
7141,1802,Equity,160177.89,2023-02-05
7142,1061,F&O,413113.46,2023-01-16
7143,1713,Equity,326113.31,2024-10-10
7144,1366,Equity,85321.31,2024-08-12
7145,1037,F&O,394622.04,2023-03-14
7146,1207,Currency,252605.71,2023-11-16
7147,1681,Equity,256844.6,2023-09-02
7148,1289,Equity,181693.98,2023-07-14
7149,88,Equity,432443.57,2023-03-30
7150,1964,Equity,159845.32,2023-05-19
7151,1486,Equity,47975.74,2024-07-16
7152,46,F&O,152061.77,2024-10-20
7153,1416,Equity,357961.42,2024-02-01
7154,1143,F&O,329133.36,2024-04-28
7155,933,F&O,94820.56,2024-01-22
7156,1555,Equity,56780.37,2024-01-03
7157,1471,Equity,330772.01,2024-04-02
7158,1756,Currency,338512.04,2024-02-26
7159,1966,Equity,183708.67,2023-08-20
7160,745,Commodity,421557.89,2024-06-22
7161,1630,Equity,489124.4,2023-12-10
7162,967,F&O,103616.97,2024-12-20
7163,763,Equity,288957.29,2023-05-18
7164,762,Equity,3667.82,2024-01-09
7165,794,Equity,356814.14,2024-03-12
7166,744,Equity,207726.77,2023-06-04
7167,1070,Currency,97441.34,2024-06-02
7168,1910,F&O,376358.74,2023-04-25
7169,1532,Equity,405513.75,2023-04-02
7170,558,F&O,56472.08,2023-12-12
7171,1995,Currency,21456.89,2024-08-16
7172,526,Commodity,167705.14,2024-06-08
7173,597,Equity,313369.24,2024-08-06
7174,1855,Currency,396916.34,2023-04-01
7175,840,Equity,273485.19,2024-11-30
7176,3,F&O,290793.64,2024-02-02
7177,1052,F&O,400129.25,2023-04-15
7178,1405,Currency,264892.84,2024-08-18
7179,157,Currency,305966.09,2024-06-23
7180,855,Currency,258592.45,2023-10-06
7181,1938,Equity,440348.66,2023-01-12
7182,1955,Currency,118522.79,2023-11-03
7183,511,Equity,132732.8,2023-12-30
7184,1357,Equity,64852.77,2024-10-23
7185,1868,F&O,409913.91,2023-11-14
7186,687,F&O,206476.87,2024-06-21
7187,1138,F&O,174599.08,2023-08-02
7188,1413,F&O,490693.01,2023-11-10
7189,1511,Currency,463474.88,2024-03-30
7190,1867,Equity,486021.85,2024-02-03
7191,1274,Equity,72007.2,2023-08-10
7192,571,Currency,445734.65,2024-08-02
7193,715,Equity,165026.09,2023-09-19
7194,1339,F&O,7315.73,2024-05-10
7195,239,F&O,196257.87,2024-09-14
7196,1258,F&O,255088.98,2023-05-10
7197,303,F&O,55001.99,2023-06-08
7198,607,Equity,269301.13,2023-10-18
7199,991,Currency,409912.33,2024-06-26
7200,1677,Equity,189447.82,2023-03-30
7201,334,Equity,176969.76,2023-11-28
7202,113,Equity,170066.4,2024-09-21
7203,1645,F&O,461624.13,2024-05-20
7204,362,F&O,25330.29,2023-05-10
7205,1881,Currency,223092.99,2023-07-26
7206,801,Commodity,133035.13,2023-12-26
7207,97,F&O,447009.71,2023-02-28
7208,1982,Currency,48930.08,2023-04-06
7209,1871,F&O,206309.94,2023-09-03
7210,16,F&O,204001.26,2024-04-03
7211,556,F&O,444308.81,2023-05-25
7212,1978,Equity,108531.23,2023-11-06
7213,376,Commodity,322802.81,2024-09-28
7214,742,Equity,68068.66,2024-06-17
7215,390,F&O,477033.88,2024-01-16
7216,620,Commodity,296914.46,2023-12-19
7217,1241,Currency,313502.11,2023-10-12
7218,1423,Currency,217452.93,2024-12-19
7219,1284,F&O,171799.07,2024-05-16
7220,824,F&O,107125.54,2023-09-15
7221,320,Equity,302389.89,2023-02-21
7222,196,F&O,477326.31,2024-07-03
7223,1502,Currency,180535.69,2024-10-26
7224,418,Currency,441695.29,2023-08-04
7225,1499,Currency,75239.38,2024-03-21
7226,607,Equity,468126.88,2023-08-11
7227,568,Currency,175892.66,2024-10-16
7228,544,Currency,190483.88,2023-04-15
7229,231,Equity,231958.29,2024-06-05
7230,884,F&O,359403.89,2024-01-18
7231,521,Commodity,360107.06,2023-04-24
7232,703,F&O,240314.7,2023-03-10
7233,1897,Currency,262053.3,2023-12-31
7234,1224,F&O,15975.23,2023-02-13
7235,846,Commodity,152844.05,2024-11-11
7236,673,Commodity,173662.52,2023-07-30
7237,1623,F&O,279804.91,2023-10-03
7238,21,Currency,279591.58,2023-04-17
7239,1335,F&O,355240.0,2024-04-23
7240,588,Equity,358796.62,2024-11-09
7241,1977,Equity,118370.15,2023-07-24
7242,898,Equity,385323.39,2023-04-29
7243,1677,Commodity,10782.18,2024-04-30
7244,1662,Currency,358364.78,2023-04-19
7245,1787,Equity,51928.49,2024-03-29
7246,1924,Equity,365094.46,2023-08-27
7247,1620,Equity,264031.93,2023-01-08
7248,1458,F&O,219190.0,2024-05-26
7249,371,Currency,345642.53,2023-02-12
7250,1584,F&O,19149.05,2024-01-29
7251,1915,F&O,112511.69,2023-05-12
7252,78,F&O,308603.63,2024-12-18
7253,1566,Equity,423760.49,2024-01-29
7254,1309,Commodity,191172.71,2024-07-11
7255,648,F&O,130121.97,2023-07-17
7256,140,F&O,259849.48,2024-04-08
7257,553,Currency,311535.31,2023-05-01
7258,998,Commodity,210631.41,2023-10-27
7259,282,Commodity,438478.63,2023-08-08
7260,1586,Currency,262195.92,2023-04-04
7261,1282,Currency,18875.97,2023-10-19
7262,1847,F&O,112303.92,2023-06-02
7263,1384,Equity,225872.87,2024-06-08
7264,440,F&O,349165.03,2024-12-19
7265,270,Commodity,110656.37,2024-02-26
7266,1158,Equity,488152.46,2023-06-07
7267,746,Equity,159960.57,2023-09-27
7268,1664,Equity,266707.62,2024-08-02
7269,104,Commodity,10464.23,2023-09-14
7270,766,F&O,442560.47,2024-12-01
7271,95,Equity,394628.49,2024-05-29
7272,1873,Equity,98533.54,2023-08-25
7273,729,Commodity,466685.11,2024-03-20
7274,1597,Equity,158604.04,2024-10-05
7275,480,Equity,346400.96,2023-06-20
7276,780,F&O,409669.18,2023-09-27
7277,1265,F&O,370716.32,2024-08-23
7278,13,Equity,458873.81,2024-09-06
7279,1171,F&O,432273.11,2024-09-28
7280,1964,Equity,497311.15,2023-03-08
7281,1776,Commodity,92123.09,2023-01-08
7282,601,Equity,153076.14,2024-07-09
7283,95,Equity,318476.71,2024-03-23
7284,1851,Commodity,366790.55,2023-05-15
7285,293,Commodity,267767.92,2023-01-25
7286,25,Equity,37890.25,2024-04-09
7287,1296,Equity,420956.02,2024-01-09
7288,1529,Commodity,480476.3,2023-07-15
7289,1190,Commodity,203352.91,2024-12-04
7290,939,Equity,113181.43,2024-02-06
7291,762,F&O,10637.56,2023-05-02
7292,1111,Equity,119412.22,2024-07-12
7293,654,F&O,350259.47,2023-07-28
7294,1670,Equity,455883.1,2023-10-28
7295,985,Equity,47663.02,2024-08-23
7296,1815,Equity,277076.33,2024-05-29
7297,638,F&O,348070.09,2024-10-18
7298,1852,Equity,138914.03,2024-06-17
7299,491,Equity,285378.62,2023-02-08
7300,1932,Equity,357908.96,2024-09-10
7301,1165,Equity,419021.9,2024-09-03
7302,1892,Commodity,226797.43,2023-07-25
7303,1127,Equity,374180.75,2024-08-05
7304,1250,Commodity,151589.7,2024-11-11
7305,1926,Equity,107310.33,2024-11-27
7306,575,Equity,94469.56,2024-02-16
7307,294,F&O,180077.49,2023-11-29
7308,896,Currency,18903.96,2023-07-27
7309,1330,Equity,142212.93,2024-02-09
7310,1278,Equity,326459.19,2024-01-23
7311,1204,F&O,324311.6,2024-05-01
7312,40,Currency,37703.35,2024-01-17
7313,776,Currency,144420.39,2023-09-28
7314,1725,F&O,285209.27,2024-03-12
7315,520,F&O,159957.52,2024-03-05
7316,1640,F&O,209576.02,2024-10-08
7317,1761,F&O,356692.57,2024-10-19
7318,546,F&O,5624.15,2023-12-11
7319,236,Currency,138920.38,2023-05-29
7320,463,Commodity,72043.75,2024-09-19
7321,1252,F&O,64676.98,2024-01-27
7322,1724,F&O,479561.07,2023-07-06
7323,1849,F&O,188903.61,2023-01-20
7324,483,F&O,264017.2,2023-12-04
7325,430,F&O,367177.12,2024-01-08
7326,1046,Equity,24676.29,2023-03-08
7327,343,Equity,121270.3,2024-03-14
7328,1064,F&O,416241.75,2023-03-03
7329,1197,Commodity,431133.32,2024-04-30
7330,1463,Equity,187102.51,2024-09-13
7331,1203,F&O,188055.94,2024-07-21
7332,1622,Equity,378691.54,2023-03-26
7333,133,Equity,148240.04,2024-02-10
7334,351,Currency,59429.95,2024-01-30
7335,1549,Currency,129510.19,2024-09-10
7336,1564,Equity,194285.02,2024-06-07
7337,506,Commodity,27050.15,2023-06-25
7338,84,Equity,239861.45,2023-12-25
7339,993,Currency,370263.75,2024-06-22
7340,1488,Equity,257358.83,2023-10-18
7341,830,Equity,36875.77,2023-05-10
7342,861,F&O,220634.67,2024-04-23
7343,343,Commodity,354743.4,2024-10-09
7344,1304,Equity,29990.23,2024-06-15
7345,866,Commodity,30863.75,2023-09-21
7346,1287,Equity,185930.1,2024-11-01
7347,1190,Currency,98287.02,2024-05-17
7348,293,Equity,467455.61,2023-06-09
7349,1533,Currency,291090.46,2024-06-21
7350,1604,F&O,144375.37,2023-03-22
7351,1250,Equity,352683.59,2024-02-17
7352,1194,Currency,188089.6,2024-04-19
7353,598,Currency,66925.71,2023-01-18
7354,645,F&O,119378.88,2023-03-10
7355,448,Equity,321730.89,2023-05-10
7356,690,F&O,26886.18,2024-10-08
7357,1002,F&O,137071.83,2024-12-30
7358,855,F&O,104947.43,2023-11-06
7359,502,F&O,101366.42,2024-05-01
7360,764,Equity,341698.44,2023-01-15
7361,1551,Commodity,413082.64,2024-05-10
7362,735,Commodity,358217.44,2023-07-05
7363,1403,Equity,323218.18,2024-02-21
7364,1225,F&O,458309.43,2024-12-07
7365,1643,F&O,30137.8,2024-12-03
7366,250,F&O,84574.06,2024-03-07
7367,1973,Equity,207789.02,2023-03-07
7368,1433,F&O,186853.37,2023-03-22
7369,601,Equity,209607.75,2023-02-05
7370,125,F&O,104021.0,2023-01-17
7371,113,Commodity,75602.15,2024-05-28
7372,981,Commodity,255087.43,2023-02-02
7373,1161,Equity,464098.21,2023-12-15
7374,1783,F&O,196592.76,2024-01-15
7375,1520,Currency,22633.25,2024-05-22
7376,1702,Equity,353377.5,2024-10-07
7377,150,Currency,146261.35,2023-09-24
7378,875,Commodity,123302.41,2024-05-31
7379,343,Commodity,162804.74,2024-04-29
7380,1969,Equity,362183.95,2023-12-13
7381,580,Equity,409590.87,2024-08-25
7382,1757,Currency,294439.98,2024-10-25
7383,783,Equity,161916.9,2024-03-18
7384,321,Equity,155928.64,2024-01-13
7385,822,F&O,63029.87,2024-09-21
7386,1950,Equity,466717.22,2024-07-26
7387,1885,Commodity,319431.56,2023-12-24
7388,532,F&O,14460.34,2024-06-21
7389,1313,Currency,331521.18,2024-09-12
7390,1513,Commodity,224129.56,2023-07-29
7391,492,Equity,486306.42,2023-02-11
7392,612,Equity,409715.34,2023-01-13
7393,252,Commodity,86486.56,2024-08-23
7394,1101,Equity,360335.45,2024-08-22
7395,1671,Currency,243297.44,2024-05-03
7396,1416,Commodity,94335.54,2023-07-06
7397,1436,Equity,349671.21,2023-03-04
7398,173,Currency,274146.4,2023-12-02
7399,875,Equity,16156.57,2024-07-08
7400,201,Equity,323647.39,2023-03-16
7401,217,Commodity,317858.56,2023-05-29
7402,376,Currency,72898.5,2024-11-24
7403,1744,F&O,175144.88,2023-07-26
7404,1610,Equity,293363.59,2024-11-23
7405,11,Equity,70252.72,2024-11-15
7406,1823,Equity,426508.97,2023-08-29
7407,1792,Equity,14715.54,2024-11-06
7408,1036,Equity,52315.87,2024-07-28
7409,892,F&O,58937.35,2023-08-23
7410,1614,Currency,264525.46,2023-05-05
7411,435,Equity,310436.89,2023-09-14
7412,1708,Equity,202466.66,2023-04-02
7413,1632,Commodity,145044.75,2024-12-07
7414,818,Commodity,404849.37,2023-07-26
7415,1397,Currency,35074.71,2024-02-21
7416,1297,Equity,140865.64,2023-10-15
7417,931,Equity,20518.67,2023-08-03
7418,1921,F&O,7931.18,2024-11-28
7419,1949,F&O,177336.56,2024-09-29
7420,691,F&O,98217.01,2024-05-26
7421,1600,F&O,134914.56,2024-07-26
7422,1533,Equity,410652.63,2024-01-03
7423,1156,F&O,82327.07,2024-02-05
7424,855,F&O,390336.45,2023-07-20
7425,1948,Equity,337850.26,2024-08-03
7426,784,F&O,163896.32,2023-10-12
7427,319,F&O,273731.52,2023-03-04
7428,844,Equity,222773.37,2024-10-07
7429,1973,Equity,65069.26,2023-12-27
7430,1877,Equity,453685.48,2023-07-06
7431,621,Equity,285239.37,2024-04-27
7432,785,F&O,440239.78,2024-01-06
7433,1192,Commodity,412089.43,2023-01-21
7434,397,Equity,40808.19,2023-11-04
7435,1204,Equity,104428.06,2023-02-15
7436,1082,Currency,73485.3,2023-07-13
7437,1504,Equity,415558.99,2023-02-26
7438,1957,Equity,431360.87,2024-07-07
7439,1615,Equity,264457.78,2024-04-01
7440,460,Commodity,52984.86,2023-11-29
7441,61,Equity,68672.69,2023-01-16
7442,369,F&O,406960.86,2024-10-06
7443,1145,Equity,464665.88,2024-05-27
7444,719,Equity,100538.37,2023-05-30
7445,546,Equity,6557.65,2024-09-25
7446,1606,Commodity,166145.5,2023-08-01
7447,1041,F&O,16219.2,2024-01-26
7448,496,Equity,414159.48,2023-10-08
7449,497,Equity,246264.62,2024-10-13
7450,505,F&O,321288.53,2024-11-01
7451,1556,Commodity,206330.95,2024-06-22
7452,969,Equity,173408.27,2023-12-08
7453,1339,F&O,111878.01,2024-11-04
7454,1093,Equity,385495.74,2024-09-21
7455,1751,Equity,348078.24,2023-12-03
7456,161,Equity,181003.76,2023-03-16
7457,1638,Commodity,161236.95,2023-04-03
7458,1912,Equity,1620.2,2024-06-29
7459,718,Commodity,32712.51,2023-04-25
7460,1169,Commodity,312004.51,2024-02-25
7461,1593,Commodity,257789.05,2023-04-23
7462,1619,Equity,217966.8,2024-01-03
7463,993,Equity,413923.62,2023-03-01
7464,1409,Currency,252445.2,2023-10-09
7465,269,Commodity,192862.3,2023-08-25
7466,1947,Commodity,81466.92,2024-09-29
7467,1478,Equity,410523.32,2023-02-14
7468,699,Equity,288547.88,2023-07-16
7469,1542,Commodity,47137.52,2024-12-24
7470,865,Equity,324800.3,2024-05-13
7471,350,F&O,213110.3,2024-08-05
7472,110,Equity,405881.73,2024-03-24
7473,1507,Equity,459538.38,2024-11-09
7474,407,Equity,300632.44,2023-07-14
7475,650,Equity,366074.8,2024-11-15
7476,51,Equity,29238.83,2023-07-14
7477,1427,F&O,280567.47,2024-07-28
7478,1587,Equity,377914.65,2024-08-04
7479,1500,Equity,248884.31,2023-11-06
7480,1111,Currency,297181.49,2024-08-13
7481,1092,F&O,449575.14,2024-07-01
7482,596,Equity,99851.69,2024-01-24
7483,979,Commodity,50025.01,2024-12-07
7484,1066,Currency,345631.16,2024-03-10
7485,731,Equity,411601.6,2024-12-29
7486,57,Equity,425394.6,2024-10-22
7487,738,F&O,321180.6,2024-05-10
7488,196,Equity,416773.5,2023-07-20
7489,1784,Commodity,350631.44,2024-10-27
7490,1702,Currency,44601.08,2024-06-17
7491,1086,Currency,381259.71,2023-10-24
7492,1287,Equity,90500.49,2024-05-08
7493,112,Equity,119068.06,2024-12-27
7494,765,Currency,197930.66,2023-11-27
7495,711,F&O,157968.97,2024-09-25
7496,1202,Equity,161504.22,2023-09-18
7497,948,Commodity,85460.5,2023-02-24
7498,26,Equity,147641.65,2023-10-09
7499,410,Equity,10811.63,2024-09-29
7500,758,Currency,236982.56,2024-03-17
7501,531,Equity,384526.89,2023-09-16
7502,1801,Equity,431261.44,2024-07-15
7503,1341,Equity,410393.85,2023-05-26
7504,1556,F&O,208812.4,2024-01-26
7505,1130,Equity,365482.81,2024-01-08
7506,749,F&O,144657.5,2023-02-14
7507,1842,F&O,28725.67,2024-02-01
7508,1488,Commodity,338309.79,2023-09-19
7509,246,Equity,324749.29,2024-04-23
7510,1105,Commodity,401013.07,2024-07-18
7511,662,Equity,308437.0,2024-04-29
7512,909,F&O,79288.92,2024-12-08
7513,396,Equity,426728.03,2024-05-30
7514,522,Equity,313999.14,2024-07-25
7515,1857,Commodity,403997.24,2024-11-15
7516,1760,Equity,387279.45,2024-08-06
7517,926,Equity,149634.38,2024-04-30
7518,264,Equity,38201.93,2024-08-09
7519,1685,F&O,89075.7,2024-04-10
7520,790,Equity,47338.3,2024-04-10
7521,1298,Equity,122462.8,2023-01-22
7522,1730,Equity,230306.6,2024-01-31
7523,1968,F&O,453498.49,2023-07-28
7524,172,Equity,436137.36,2024-07-16
7525,265,Equity,359581.31,2023-05-25
7526,1987,Equity,13032.07,2024-02-24
7527,1846,Equity,171353.21,2023-12-15
7528,1050,Commodity,341491.86,2023-11-01
7529,1493,Commodity,65385.42,2023-02-13
7530,1886,Currency,400742.84,2023-04-17
7531,476,Equity,457372.27,2023-05-30
7532,356,Currency,177698.12,2024-08-28
7533,1050,Equity,353215.69,2023-09-21
7534,34,Currency,74953.86,2023-04-20
7535,264,Equity,345717.41,2023-01-18
7536,1162,F&O,11706.25,2023-12-02
7537,816,Equity,76234.98,2023-08-27
7538,1719,Equity,355230.84,2024-12-24
7539,875,Commodity,356213.26,2023-11-24
7540,754,Commodity,320940.19,2023-10-21
7541,566,Currency,239204.65,2024-02-17
7542,462,F&O,337779.14,2024-04-05
7543,1192,F&O,387126.6,2023-03-22
7544,1655,Equity,483274.35,2023-09-12
7545,655,Currency,444431.87,2023-12-29
7546,81,F&O,397472.57,2024-12-21
7547,757,Commodity,347684.0,2024-04-01
7548,1938,Equity,287503.62,2024-03-18
7549,1888,F&O,61183.8,2024-06-16
7550,870,Currency,83612.86,2023-08-26
7551,1431,Equity,410319.5,2023-09-18
7552,1598,Equity,401853.14,2023-09-30
7553,1070,Equity,307615.0,2023-10-07
7554,599,Commodity,219981.23,2023-05-30
7555,1635,Equity,13990.29,2023-06-01
7556,807,Equity,164261.29,2024-07-26
7557,1935,Equity,210899.19,2024-10-09
7558,1077,F&O,243422.33,2023-01-12
7559,984,Equity,464732.97,2023-01-14
7560,704,Equity,55245.99,2024-05-25
7561,1983,Currency,259914.59,2024-06-25
7562,476,Currency,184593.23,2024-03-20
7563,592,Equity,495058.96,2023-11-14
7564,16,Commodity,431070.14,2023-08-26
7565,1384,F&O,219954.14,2024-06-22
7566,487,Equity,499848.11,2024-10-15
7567,1862,Equity,257517.56,2023-03-15
7568,706,F&O,84391.78,2024-03-09
7569,1526,Equity,278381.47,2023-10-25
7570,1165,Equity,113876.68,2024-12-11
7571,620,Commodity,318520.11,2023-10-23
7572,1839,F&O,468782.65,2023-01-14
7573,1019,F&O,393313.09,2024-09-03
7574,777,Equity,137308.68,2024-08-25
7575,447,F&O,149132.45,2024-01-30
7576,290,Equity,35574.81,2023-07-10
7577,209,F&O,143648.05,2024-02-25
7578,1499,Commodity,47219.78,2023-04-16
7579,413,Commodity,250224.91,2024-01-29
7580,677,Equity,354465.19,2024-03-13
7581,1451,F&O,375839.4,2023-01-07
7582,1878,Currency,30705.09,2023-03-22
7583,1395,F&O,170637.99,2024-10-13
7584,1856,Equity,144797.71,2024-04-29
7585,664,F&O,53045.86,2023-12-23
7586,1991,Equity,181873.18,2023-11-07
7587,290,Currency,150360.73,2024-05-20
7588,1456,F&O,317615.12,2024-06-02
7589,1292,Equity,441768.03,2024-10-25
7590,151,Equity,227966.02,2024-09-29
7591,1743,Equity,373585.92,2024-03-24
7592,1279,Currency,73859.17,2023-10-12
7593,1377,Equity,447588.22,2023-10-09
7594,1401,F&O,77144.77,2023-03-15
7595,1677,Currency,96858.49,2023-02-14
7596,855,Equity,54125.44,2024-06-12
7597,1382,Equity,155530.07,2024-11-06
7598,608,F&O,276652.81,2024-04-01
7599,1965,F&O,494009.06,2024-07-28
7600,370,Equity,396890.65,2024-02-11
7601,1251,Equity,190837.47,2023-04-03
7602,705,F&O,288347.18,2023-11-18
7603,1327,Currency,312030.71,2024-04-10
7604,826,Equity,411540.88,2024-08-26
7605,1005,Equity,368489.44,2024-07-07
7606,1413,Equity,285076.27,2023-11-23
7607,377,Commodity,334922.33,2024-08-05
7608,973,Equity,373212.89,2024-12-28
7609,118,Currency,67438.89,2024-07-21
7610,1029,Equity,101027.28,2024-08-13
7611,444,Currency,344603.56,2024-02-19
7612,1376,F&O,425362.36,2024-05-13
7613,755,F&O,205221.88,2024-03-15
7614,1557,Equity,489965.27,2024-09-24
7615,1688,Commodity,108819.79,2024-12-14
7616,640,Equity,208932.94,2024-03-07
7617,124,Equity,189883.0,2023-11-24
7618,658,Equity,465217.67,2023-09-14
7619,1301,Currency,143403.88,2024-10-03
7620,822,Commodity,235924.6,2024-07-07
7621,1418,F&O,94429.69,2023-03-15
7622,664,F&O,261111.85,2023-08-22
7623,360,Equity,428844.68,2024-06-04
7624,623,Commodity,152715.69,2024-06-26
7625,1493,Commodity,405585.24,2024-08-30
7626,1652,F&O,455744.48,2023-09-15
7627,1724,F&O,37405.99,2023-08-17
7628,1081,Currency,378455.84,2023-09-02
7629,1275,Currency,128416.37,2024-03-02
7630,1920,F&O,88488.5,2024-12-10
7631,919,Equity,300960.07,2024-03-31
7632,1174,F&O,353095.71,2024-04-17
7633,452,F&O,197985.73,2024-07-16
7634,1186,Equity,20547.68,2024-12-29
7635,120,Equity,454443.56,2023-06-23
7636,582,Equity,365642.71,2023-03-16
7637,1948,F&O,136561.74,2023-04-09
7638,1375,Equity,248935.06,2024-05-27
7639,99,Equity,14868.6,2023-05-04
7640,1191,Commodity,170302.11,2023-04-27
7641,1834,F&O,261745.08,2023-12-09
7642,1687,Equity,259094.58,2024-12-07
7643,1862,Equity,104884.25,2023-08-21
7644,2000,Currency,388596.94,2023-05-09
7645,514,Commodity,150132.22,2024-01-09
7646,664,Equity,290624.6,2024-07-28
7647,401,Currency,136489.59,2023-08-24
7648,365,Equity,213158.77,2023-07-09
7649,1601,Currency,104549.8,2024-12-01
7650,1350,Equity,316870.89,2023-06-17
7651,581,Equity,213366.6,2024-08-29
7652,1657,Equity,9042.53,2024-10-30
7653,621,Equity,15054.33,2023-10-18
7654,828,F&O,236096.02,2023-12-07
7655,247,Commodity,92429.71,2024-01-30
7656,434,Commodity,292935.98,2024-04-18
7657,1117,Equity,204687.7,2023-05-19
7658,1292,Equity,327555.5,2023-07-10
7659,615,Equity,476245.19,2024-07-21
7660,943,Equity,264839.33,2024-06-02
7661,963,F&O,393901.92,2023-02-20
7662,624,Equity,376767.46,2024-07-04
7663,321,Commodity,460973.76,2023-10-25
7664,1947,F&O,107794.92,2023-03-13
7665,1840,Equity,413836.16,2023-09-13
7666,856,F&O,452854.67,2023-11-05
7667,62,Equity,196988.73,2023-04-01
7668,300,Equity,157594.28,2023-05-29
7669,403,Commodity,476065.92,2023-01-30
7670,955,F&O,314188.78,2024-04-06
7671,1672,Equity,190957.57,2024-09-26
7672,1591,Commodity,396122.03,2024-01-20
7673,1644,Equity,152932.48,2024-09-28
7674,1327,Commodity,89027.39,2024-10-07
7675,1794,F&O,272440.85,2024-06-01
7676,253,F&O,283539.81,2024-01-08
7677,1758,Currency,413047.49,2023-07-16
7678,478,Commodity,229056.65,2023-07-09
7679,1393,Equity,407478.68,2023-03-20
7680,1703,Equity,156350.02,2024-06-30
7681,1965,Currency,288108.73,2023-03-13
7682,160,Equity,105027.92,2023-02-12
7683,961,F&O,193337.53,2023-05-13
7684,1190,Commodity,428912.31,2023-04-16
7685,205,F&O,108778.11,2024-11-01
7686,1291,Commodity,405309.49,2023-12-23
7687,1162,Commodity,142152.96,2023-01-08
7688,1392,F&O,18210.37,2023-12-09
7689,1467,Commodity,55857.35,2024-03-12
7690,858,F&O,373193.89,2023-03-21
7691,760,Equity,131773.39,2024-07-09
7692,1591,F&O,327418.65,2024-11-19
7693,1940,Commodity,349900.25,2024-01-27
7694,721,Currency,173214.11,2024-07-29
7695,1041,Equity,237984.57,2023-10-15
7696,68,Equity,202479.78,2023-04-23
7697,133,Currency,473727.15,2024-12-20
7698,1724,F&O,160654.48,2023-08-14
7699,919,Equity,92478.2,2023-11-29
7700,430,F&O,183430.83,2024-02-21
7701,308,Currency,335088.34,2023-10-05
7702,650,Commodity,348983.98,2023-01-03
7703,1198,Commodity,462104.6,2024-06-28
7704,412,Equity,440995.49,2024-04-22
7705,97,Currency,144871.94,2024-02-14
7706,1707,F&O,228126.46,2023-11-03
7707,1178,Currency,373887.23,2023-08-02
7708,1719,Equity,458352.1,2023-01-30
7709,1266,Equity,169245.34,2024-02-23
7710,1328,F&O,222776.28,2024-06-20
7711,1309,Equity,449839.66,2023-01-28
7712,1051,Commodity,179883.45,2024-08-31
7713,1426,Currency,240775.98,2023-03-28
7714,1384,F&O,452347.57,2023-01-26
7715,1084,Currency,401319.37,2023-04-30
7716,202,F&O,122472.03,2024-12-13
7717,762,Commodity,163072.74,2024-01-27
7718,874,Commodity,177126.41,2023-12-23
7719,581,Commodity,456456.5,2023-12-19
7720,1994,F&O,499467.93,2023-01-15
7721,370,F&O,387228.15,2023-11-01
7722,533,Commodity,242678.82,2023-09-11
7723,1176,Equity,6076.74,2024-09-14
7724,1126,Commodity,349046.54,2024-06-03
7725,899,Currency,195291.22,2024-10-01
7726,607,F&O,316860.25,2023-07-05
7727,1470,Commodity,303740.29,2024-01-22
7728,873,Commodity,240935.2,2024-05-14
7729,1253,F&O,472249.31,2023-01-14
7730,1149,F&O,12550.03,2023-08-18
7731,770,Currency,356354.11,2023-04-01
7732,834,Equity,205510.09,2024-02-08
7733,999,Equity,357181.43,2024-05-19
7734,1905,Commodity,337934.6,2023-01-04
7735,938,F&O,6108.76,2024-10-25
7736,236,Commodity,143383.91,2023-08-07
7737,162,Equity,95356.67,2024-08-10
7738,554,Equity,84326.19,2023-08-04
7739,788,Currency,364509.87,2023-06-08
7740,1377,Equity,120536.12,2024-08-01
7741,1092,Commodity,237894.07,2024-12-04
7742,1197,Commodity,124247.51,2024-12-31
7743,1867,Commodity,290536.68,2024-01-08
7744,1661,Equity,360566.31,2023-01-17
7745,1706,F&O,166206.29,2024-05-09
7746,559,Currency,301907.4,2024-09-10
7747,261,Equity,412602.53,2024-04-10
7748,217,Equity,48017.92,2024-03-19
